the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000017C9C6EBBED54C054666EB1A7BC4140,180975,0101000020110F0000A292BCD752C661C1B33F19725C215041,180489,>1m <=5m,ATBI DATABASE,,1446920841000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253698,3928982,35.473861,-83.714561,Hazel Creek,Hazel Creek,1784.646362,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920841000,GRSM,UNR,,3,,,Hazel Creek Trail,Lakeview Drive West,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1051574400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E9EE087474E854C0EBAEAE423EBD4140,181009,0101000020110F000081C0BB74D7C161C16A504A79F9215041,180522,>1m <=5m,ATBI DATABASE,,1446920860000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261195,3929289,35.478456,-83.632104,Lower Fontana Lake-Little Tennessee River,,3535.191162,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920860000,GRSM,UNR,,2,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BEE610C974E854C06B0829A052BD4140,181010,0101000020110F00004B4BF3BCD7C161C1A56AA6B60E225041,180523,>1m <=5m,ATBI DATABASE,,1446920861000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261195,3929358,35.479077,-83.632124,Lower Fontana Lake-Little Tennessee River,West Fork Chambers Creek,3609.938965,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920861000,GRSM,UNR,,4,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000017BED77346E854C0D29A30AB41BC4140,181016,0101000020110F0000A0AF3563B0C161C1B328740CF2205041,180529,>1m <=5m,ATBI DATABASE,,1446920865000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261427,3928427,35.470747,-83.629296,Lower Fontana Lake-Little Tennessee River,West Fork Chambers Creek,2924.020996,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920865000,GRSM,UNR,,6,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000004DA95FAA38E854C0CD4CBB68ADBB4140,181019,0101000020110F0000F669A1ADA4C161C170BB2E7157205041,180532,>1m <=5m,ATBI DATABASE,,1446920867000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261490,3927923,35.466223,-83.628455,Lower Fontana Lake-Little Tennessee River,,2701.59668,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920867000,GRSM,UNR,,10,,,Welch-Kirkland Cemetery Access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000005DCA59D59BEB54C0B16D5BD876B94140,180988,0101000020110F0000D7C8082A85C461C1521C34B4081E5041,180501,>1m <=5m,ATBI DATABASE,,1446920849000,DERV,TUSKEEGEE,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,256634,3926134,35.448933,-83.681382,Lower Fontana Lake-Little Tennessee River,Chesquaw Branch,1994.380859,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920849000,GRSM,UNR,,1,,,Lakeshore Trail,Lakeview Drive West,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1055980800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000E6B7E0F300E754C07940C2F875B94140,181029,0101000020110F0000BF2EBEF09BC061C134FB16CB071E5041,180542,>1m <=5m,ATBI DATABASE,,1446920872000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263166,3925956,35.448906,-83.609429,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1715.729004,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920872000,GRSM,UNR,,3,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065571200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000063658FABECE654C05A6F182850B94140,181036,0101000020110F00007AE7E7B68AC061C158D6875EE01D5041,180549,>1m <=5m,ATBI DATABASE,,1446920876000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263275,3925825,35.447752,-83.608191,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1763.954712,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920876000,GRSM,UNR,,5,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065484800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000B5C5ECFAFFE654C0CB0B9BCE7CB94140,181030,0101000020110F0000EB9E4E1D9BC061C187B367EB0E1E5041,180543,>1m <=5m,ATBI DATABASE,,1446920873000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263172,3925979,35.449114,-83.60937,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1716.780029,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920873000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065571200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000006347E350FFE654C07FCF4E6180B94140,181031,0101000020110F00002102E58C9AC061C10B4909A5121E5041,180544,>1m <=5m,ATBI DATABASE,,1446920873000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263176,3925991,35.449224,-83.609329,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1720.108521,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920873000,GRSM,UNR,,2,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065571200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000006400555FDE654C0EB11477780B94140,181032,0101000020110F0000870D90DD98C061C1AEE9F0BB121E5041,180545,>1m <=5m,ATBI DATABASE,,1446920874000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263187,3925991,35.449226,-83.609208,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1724.005371,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920874000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865382400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005F39703EFDE654C0D6926C879CB94140,181033,0101000020110F0000C43962CA98C061C14859E2FD2F1E5041,180546,>1m <=5m,ATBI DATABASE,,1446920874000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263190,3926086,35.450083,-83.609203,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1738.921143,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920874000,GRSM,UNR,,6,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000EDC3381AC8E654C06E19021DB9B94140,181038,0101000020110F00007F7751A86BC061C177D206CB4D1E5041,180551,>1m <=5m,ATBI DATABASE,,1446920877000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263487,3926175,35.450955,-83.605959,Lower Fontana Lake-Little Tennessee River,,1828.222534,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920877000,GRSM,UNR,,2,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E61000008526701BC8E654C0CDA19268B9B94140,181039,0101000020110F000020ED59A96BC061C15317CF194E1E5041,180552,>1m <=5m,ATBI DATABASE,,1446920877000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263487,3926176,35.450964,-83.605959,Lower Fontana Lake-Little Tennessee River,,1828.222534,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920877000,GRSM,UNR,,2,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E6100000F968B62DD5E654C0513C0129BEB94140,181037,0101000020110F000020DD57C376C061C1CC700A0E531E5041,180550,>1m <=5m,ATBI DATABASE,,1446920876000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263415,3926194,35.451109,-83.606757,Lower Fontana Lake-Little Tennessee River,,1819.424561,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920876000,GRSM,UNR,,4,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E6100000BE8E931DF6E654C003E15E27A2B94140,181034,0101000020110F0000A72087BC92C061C1E5DC21DB351E5041,180547,>1m <=5m,ATBI DATABASE,,1446920875000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263230,3926104,35.450254,-83.608768,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1746.245728,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920875000,GRSM,UNR,,3,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E6100000A98A95A310E554C0212FB5EF9BBA4140,181049,0101000020110F0000A5F2CA6BF6BE61C1D7FFF1483A1F5041,180562,>1m <=5m,ATBI DATABASE,,1446920883000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265942,3926879,35.457877,-83.579137,Fontana Lake-Tuckasegee River,,1875.856079,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920883000,GRSM,UNR,,6,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DFD79C1152E454C0B3EF4D7DE7BB4140,181057,0101000020110F00003F13DA9154BE61C12AC0010294205041,180570,>1m <=5m,ATBI DATABASE,,1446920887000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267027,3927974,35.467995,-83.567505,Forney Creek,Forney Creek,1884.80188,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920887000,GRSM,UNR,,3,,,Forney Creek Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E61000006DC7B34F30E654C027CC5F21F3BA4140,181045,0101000020110F0000DEF2C3BDEABF61C167E08133951F5041,180558,>1m <=5m,ATBI DATABASE,,1446920881000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264356,3927216,35.460538,-83.596695,Fontana Lake-Tuckasegee River,Gunter Branch,2409.764893,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920881000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,by hand,No,day,cert,Northshore Road EIS
0101000020E6100000D23C2C4630E654C0242E80303DBA4140,181044,0101000020110F00009F0BACB5EABF61C1588A2C7FD71E5041,180557,>1m <=5m,ATBI DATABASE,,1446920880000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264340,3926600,35.454986,-83.596692,Fontana Lake-Tuckasegee River,,1918.769531,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920880000,GRSM,UNR,,8,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1088640000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed,No,season,cert,Northshore Road EIS
0101000020E61000003DCD480BF7E654C08DDF368813BA4140,181035,0101000020110F000092CE698693C061C152F44E10AC1E5041,180548,>1m <=5m,ATBI DATABASE,,1446920875000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263235,3926488,35.453714,-83.608824,Lower Fontana Lake-Little Tennessee River,Chambers Creek,1823.938965,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920875000,GRSM,UNR,,5,,,Campsite 98 access,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1065571200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000004920402F9E754C04D32DED579BB4140,181024,0101000020110F0000E761219D6EC161C18EDFA1A921205041,180537,>1m <=5m,ATBI DATABASE,,1446920870000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,261838,3927739,35.464649,-83.624569,Lower Fontana Lake-Little Tennessee River,West Fork Chambers Creek,2526.14209,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920870000,GRSM,UNR,,4,,,Lakeshore Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083024000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000021DF456239E454C0949FB64845BC4140,181059,0101000020110F0000A2AAD59A3FBE61C1AB55A0D1F5205041,180572,>1m <=5m,ATBI DATABASE,,1446920889000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267172,3928288,35.470858,-83.565998,Forney Creek,Forney Creek,1784.553589,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920889000,GRSM,UNR,,5,,,Forney Creek Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083196800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000015DD48A6D1E354C09C0E46E75ABD4140,181063,0101000020110F0000674ED380E7BD61C135BDC65817225041,180576,>1m <=5m,ATBI DATABASE,,1446920890000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267771,3929213,35.47933,-83.559667,Forney Creek,,2235.962891,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920890000,GRSM,UNR,,6,,,White Oak Branch Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1083196800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E61000000EBBEF18DEE354C086616144FFBE4140,181062,0101000020110F0000A0F33F13F2BD61C11A76D8CCCD235041,180575,>1m <=5m,ATBI DATABASE,,1446920890000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267739,3930638,35.492158,-83.560427,Forney Creek,,2169.580566,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920890000,GRSM,UNR,,5,,,Forney Creek Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864345600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008D35CECC6AE354C096C9A25099BF4140,181064,0101000020110F000039C6302790BD61C11069AA7E6E245041,180577,>1m <=5m,ATBI DATABASE,,1446920891000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,268391,3931143,35.496859,-83.553389,Forney Creek,Bee Gum Branch,2610.762939,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446920891000,GRSM,UNR,,3,,,Springhouse Branch Trail,Lakeview Drive East Parking #4,Valid,Hamamelis_virginiana,Hamamelis  virginiana,18294,American Witch-hazel,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864345600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Hamamelidales, , , , ,Hamamelidaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
